timestamp,1_temperature,1_precipitation,2_temperature,2_precipitation,3_temperature,3_precipitation,4_temperature,4_precipitation,5_temperature,5_precipitation,6_temperature,6_precipitation,7_temperature,7_precipitation,8_temperature,8_precipitation,9_temperature,9_precipitation,10_temperature,10_precipitation,11_temperature,11_precipitation,12_temperature,12_precipitation,13_temperature,13_precipitation,14_temperature,14_precipitation,15_temperature,15_precipitation,16_temperature,16_precipitation,17_temperature,17_precipitation,18_temperature,18_precipitation,19_temperature,19_precipitation,20_temperature,20_precipitation,21_temperature,21_precipitation,22_temperature,22_precipitation,23_temperature,23_precipitation,24_temperature,24_precipitation,25_temperature,25_precipitation,26_temperature,26_precipitation,27_temperature,27_precipitation,28_temperature,28_precipitation,29_temperature,29_precipitation,30_temperature,30_precipitation,31_temperature,31_precipitation,32_temperature,32_precipitation,33_temperature,33_precipitation,34_temperature,34_precipitation,35_temperature,35_precipitation,36_temperature,36_precipitation,37_temperature,37_precipitation,38_temperature,38_precipitation,39_temperature,39_precipitation,40_temperature,40_precipitation,41_temperature,41_precipitation,42_temperature,42_precipitation,43_temperature,43_precipitation,44_temperature,44_precipitation,45_temperature,45_precipitation,46_temperature,46_precipitation,47_temperature,47_precipitation,48_temperature,48_precipitation,49_temperature,49_precipitation,50_temperature,50_precipitation,51_temperature,51_precipitation,52_temperature,52_precipitation,53_temperature,53_precipitation,54_temperature,54_precipitation,55_temperature,55_precipitation,56_temperature,56_precipitation,57_temperature,57_precipitation,58_temperature,58_precipitation,59_temperature,59_precipitation,60_temperature,60_precipitation,61_temperature,61_precipitation,62_temperature,62_precipitation,63_temperature,63_precipitation,64_temperature,64_precipitation,65_temperature,65_precipitation,66_temperature,66_precipitation,67_temperature,67_precipitation,68_temperature,68_precipitation,69_temperature,69_precipitation,70_temperature,70_precipitation,71_temperature,71_precipitation,72_temperature,72_precipitation,73_temperature,73_precipitation,74_temperature,74_precipitation,75_temperature,75_precipitation,76_temperature,76_precipitation,77_temperature,77_precipitation
2024-06-03 10:00:00+00:00,13.889,0.0,13.882501,0.0,14.7805,0.0,13.8695,0.0,14.7805,0.0,14.7545,0.0,14.7415,0.0,14.7675,0.0,13.7655,0.0,13.759001,0.0,13.837001,0.0,13.830501,0.0,13.863,0.0,13.462999,0.0,13.424,0.0,13.462999,0.0,13.398,0.0,13.385,0.0,13.424,0.0,13.462999,0.0,13.4825,0.0,14.7675,0.0,13.462999,0.0,14.761001,0.0,13.087001,0.0,13.113,0.0,14.2285,0.0,14.274,0.0,13.139,0.0,14.2935,0.0,14.3065,0.0,14.0465,0.0,14.287001,0.0,14.2805,0.0,14.287001,0.0,13.9175,0.0,13.95,0.0,13.9435,0.0,13.9175,0.0,13.924,0.0,13.937,0.0,13.9435,0.0,13.9435,0.0,13.587001,0.0,14.4305,0.0,14.437,0.0,13.606501,0.0,14.437,0.0,13.5935,0.0,13.5935,0.0,14.4565,0.0,14.437,0.0,13.124,0.0,13.202,0.0,13.6805,0.0,13.039,0.0,13.0455,0.0,13.9305,0.0,14.287001,0.0,14.274,0.0,13.9565,0.0,13.026,0.0,13.9305,0.0,13.0,0.0,13.0065,0.0,13.924,0.0,13.9305,0.0,13.9435,0.0,13.9565,0.0,13.561001,0.0,13.580501,0.0,13.444,0.0,13.574,0.0,13.5415,0.0,13.535001,0.0,12.988999,0.0,13.8695,0.0
2024-06-03 11:00:00+00:00,14.289,0.0,14.2825,0.0,15.1805,0.0,14.2695,0.0,15.1805,0.0,15.1545,0.0,15.1414995,0.0,15.1675,0.0,14.1655,0.0,14.159,0.0,14.237,0.0,14.2305,0.0,14.263,0.0,13.912999,0.0,13.874,0.0,13.912999,0.0,13.848,0.0,13.835,0.0,13.874,0.0,13.912999,0.0,13.9325,0.0,15.1675,0.0,13.912999,0.0,15.161,0.0,13.687,0.0,13.712999,0.0,14.778501,0.0,14.824,0.0,13.738999,0.0,14.8435,0.0,14.856501,0.0,14.5965,0.0,14.837001,0.0,14.830501,0.0,14.837001,0.0,14.5175,0.0,14.55,0.0,14.5435,0.0,14.5175,0.0,14.524,0.0,14.537001,0.0,14.5435,0.0,14.5435,0.0,14.087001,0.0,14.6805,0.0,14.687,0.0,14.106501,0.0,14.687,0.0,14.0935,0.0,14.0935,0.0,14.7065,0.0,14.687,0.0,13.774,0.0,13.852,0.0,14.1805,0.0,13.688999,0.0,13.695499,0.0,14.5305,0.0,14.837001,0.0,14.824,0.0,14.5565,0.0,13.676,0.0,14.5305,0.0,13.65,0.0,13.6565,0.0,14.524,0.0,14.5305,0.0,14.5435,0.0,14.5565,0.0,14.061001,0.0,14.080501,0.0,13.944,0.0,14.074,0.0,14.0415,0.0,14.035001,0.0,13.589,0.0,14.2695,0.0
2024-06-03 12:00:00+00:00,16.189,0.0,16.182499,0.0,16.4305,0.0,16.1695,0.0,16.4305,0.0,16.404501,0.0,16.3915,0.0,16.417501,0.0,16.0655,0.0,16.059,0.0,16.137,0.0,16.130499,0.0,16.163,0.0,16.013,0.0,15.974,0.0,16.013,0.0,15.948,0.0,15.935,0.0,15.974,0.0,16.013,0.0,16.0325,0.0,16.417501,0.0,16.013,0.0,16.411001,0.0,15.887,0.0,15.912999,0.0,16.2785,0.0,16.324001,0.0,15.938999,0.0,16.3435,0.0,16.3565,0.0,16.0965,0.0,16.337,0.0,16.3305,0.0,16.337,0.0,16.2675,0.0,16.3,0.0,16.293499,0.0,16.2675,0.0,16.274,0.0,16.286999,0.0,16.293499,0.0,16.293499,0.0,16.036999,0.0,16.0805,0.0,16.087,0.0,16.0565,0.0,16.087,0.0,16.043499,0.0,16.043499,0.0,16.1065,0.0,16.087,0.0,15.974,0.0,16.052,0.0,16.130499,0.0,15.938999,0.0,15.945499,0.0,16.280499,0.0,16.337,0.0,16.324001,0.0,16.3065,0.0,15.926,0.0,16.280499,0.0,15.9,0.0,15.9065,0.0,16.274,0.0,16.280499,0.0,16.293499,0.0,16.3065,0.0,16.011,0.0,16.030499,0.0,15.893999,0.0,16.024,0.0,15.991499,0.0,15.985,0.0,15.738999,0.0,16.1695,0.0
2024-06-03 13:00:00+00:00,18.689,0.0,18.682499,0.0,18.030499,0.0,18.6695,0.0,18.030499,0.0,18.0045,0.0,17.991499,0.0,18.0175,0.0,18.5655,0.0,18.559,0.0,18.637,0.0,18.630499,0.0,18.663,0.0,18.863,0.0,18.824001,0.0,18.863,0.0,18.798,0.0,18.785,0.0,18.824001,0.0,18.863,0.0,18.8825,0.0,18.0175,0.0,18.863,0.0,18.011,0.0,19.036999,0.0,19.063,0.0,18.4285,0.0,18.474,0.0,19.088999,0.0,18.4935,0.0,18.5065,0.0,18.2465,0.0,18.487,0.0,18.4805,0.0,18.487,0.0,19.067501,0.0,19.1,0.0,19.0935,0.0,19.067501,0.0,19.074001,0.0,19.087,0.0,19.0935,0.0,19.0935,0.0,19.087,0.0,18.3305,0.0,18.337,0.0,19.1065,0.0,18.337,0.0,19.0935,0.0,19.0935,0.0,18.3565,0.0,18.337,0.0,19.074001,0.0,19.152,0.0,18.9305,0.0,19.189,0.0,19.1955,0.0,19.0805,0.0,18.487,0.0,18.474,0.0,19.1065,0.0,19.175999,0.0,19.0805,0.0,19.15,0.0,19.1565,0.0,19.074001,0.0,19.0805,0.0,19.0935,0.0,19.1065,0.0,19.061,0.0,19.0805,0.0,18.944,0.0,19.074001,0.0,19.0415,0.0,19.035,0.0,18.838999,0.0,18.6695,0.0
2024-06-03 14:00:00+00:00,21.139,0.0,21.1325,0.0,19.8305,0.0,21.119501,0.0,19.8305,0.0,19.8045,0.0,19.7915,0.0,19.817501,0.0,21.015501,0.0,21.009,0.0,21.087,0.0,21.0805,0.0,21.113,0.0,21.563,0.0,21.524,0.0,21.563,0.0,21.498,0.0,21.484999,0.0,21.524,0.0,21.563,0.0,21.582499,0.0,19.817501,0.0,21.563,0.0,19.811,0.0,21.786999,0.0,21.813,0.0,20.6285,0.0,20.674002,0.0,21.838999,0.0,20.6935,0.0,20.706501,0.0,20.4465,0.0,20.687,0.0,20.6805,0.0,20.687,0.0,21.6175,0.0,21.65,0.0,21.6435,0.0,21.6175,0.0,21.624,0.0,21.637,0.0,21.6435,0.0,21.6435,0.0,21.637,0.0,20.630499,0.0,20.637,0.0,21.6565,0.0,20.637,0.0,21.6435,0.0,21.6435,0.0,20.6565,0.0,20.637,0.0,21.674002,0.0,21.752,0.0,21.380499,0.0,21.889,0.0,21.8955,0.0,21.630499,0.0,20.687,0.0,20.674002,0.0,21.6565,0.0,21.876,0.0,21.630499,0.0,21.85,0.0,21.8565,0.0,21.624,0.0,21.630499,0.0,21.6435,0.0,21.6565,0.0,21.611,0.0,21.630499,0.0,21.494,0.0,21.624,0.0,21.5915,0.0,21.585,0.0,21.489,0.0,21.119501,0.0
2024-06-03 15:00:00+00:00,23.439,0.0,23.432499,0.0,21.9305,0.0,23.4195,0.0,21.9305,0.0,21.904501,0.0,21.8915,0.0,21.917501,0.0,23.3155,0.0,23.309,0.0,23.387,0.0,23.380499,0.0,23.413,0.0,23.813,0.0,23.774,0.0,23.813,0.0,23.748,0.0,23.734999,0.0,23.774,0.0,23.813,0.0,23.832499,0.0,21.917501,0.0,23.813,0.0,21.911001,0.0,23.887,0.0,23.913,0.0,22.728498,0.0,22.774,0.0,23.939,0.0,22.793499,0.0,22.8065,0.0,22.5465,0.0,22.786999,0.0,22.780499,0.0,22.786999,0.0,23.7675,0.0,23.8,0.0,23.793499,0.0,23.7675,0.0,23.774,0.0,23.786999,0.0,23.793499,0.0,23.793499,0.0,23.737,0.0,22.7305,0.0,22.737,0.0,23.7565,0.0,22.737,0.0,23.7435,0.0,23.7435,0.0,22.7565,0.0,22.737,0.0,23.674002,0.0,23.752,0.0,23.530499,0.0,23.889,0.0,23.8955,0.0,23.780499,0.0,22.786999,0.0,22.774,0.0,23.8065,0.0,23.876,0.0,23.780499,0.0,23.85,0.0,23.8565,0.0,23.774,0.0,23.780499,0.0,23.793499,0.0,23.8065,0.0,23.711,0.0,23.7305,0.0,23.594,0.0,23.724,0.0,23.6915,0.0,23.685,0.0,23.689,0.0,23.4195,0.0
2024-06-03 16:00:00+00:00,25.189,0.0,25.182499,0.0,23.530499,0.0,25.1695,0.0,23.530499,0.0,23.5045,0.0,23.491499,0.0,23.5175,0.0,25.0655,0.0,25.059,0.0,25.137,0.0,25.130499,0.0,25.163,0.0,25.513,0.0,25.474,0.0,25.513,0.0,25.448,0.0,25.435,0.0,25.474,0.0,25.513,0.0,25.5325,0.0,23.5175,0.0,25.513,0.0,23.511,0.0,25.437,0.0,25.463001,0.0,24.4285,0.0,24.474,0.0,25.489,0.0,24.4935,0.0,24.5065,0.0,24.2465,0.0,24.487,0.0,24.4805,0.0,24.487,0.0,25.417501,0.0,25.45,0.0,25.4435,0.0,25.417501,0.0,25.424002,0.0,25.437,0.0,25.4435,0.0,25.4435,0.0,25.187,0.0,24.4305,0.0,24.437,0.0,25.206501,0.0,24.437,0.0,25.1935,0.0,25.1935,0.0,24.456501,0.0,24.437,0.0,25.124,0.0,25.202,0.0,25.0805,0.0,25.338999,0.0,25.345499,0.0,25.4305,0.0,24.487,0.0,24.474,0.0,25.456501,0.0,25.325998,0.0,25.4305,0.0,25.3,0.0,25.3065,0.0,25.424002,0.0,25.4305,0.0,25.4435,0.0,25.456501,0.0,25.161001,0.0,25.1805,0.0,25.044,0.0,25.174002,0.0,25.1415,0.0,25.135,0.0,25.289,0.0,25.1695,0.0
2024-06-03 17:00:00+00:00,26.588999,0.0,26.582499,0.0,24.9805,0.0,26.5695,0.0,24.9805,0.0,24.9545,0.0,24.9415,0.0,24.9675,0.0,26.4655,0.0,26.459,0.0,26.536999,0.0,26.530499,0.0,26.563,0.0,26.763,0.0,26.724,0.0,26.763,0.0,26.698,0.0,26.685,0.0,26.724,0.0,26.763,0.0,26.7825,0.0,24.9675,0.0,26.763,0.0,24.961,0.0,26.687,0.0,26.713001,0.0,25.8785,0.0,25.924002,0.0,26.739,0.0,25.9435,0.0,25.956501,0.0,25.6965,0.0,25.937,0.0,25.9305,0.0,25.937,0.0,26.9675,0.0,27.0,0.0,26.9935,0.0,26.9675,0.0,26.974,0.0,26.987,0.0,26.9935,0.0,26.9935,0.0,26.837,0.0,25.9305,0.0,25.937,0.0,26.8565,0.0,25.937,0.0,26.8435,0.0,26.8435,0.0,25.956501,0.0,25.937,0.0,26.874,0.0,26.952,0.0,26.6805,0.0,26.639,0.0,26.6455,0.0,26.9805,0.0,25.937,0.0,25.924002,0.0,27.0065,0.0,26.626,0.0,26.9805,0.0,26.6,0.0,26.6065,0.0,26.974,0.0,26.9805,0.0,26.9935,0.0,27.0065,0.0,26.811,0.0,26.8305,0.0,26.694,0.0,26.824001,0.0,26.7915,0.0,26.785,0.0,26.639,0.0,26.5695,0.0
2024-06-03 18:00:00+00:00,27.289,0.0,27.2825,0.0,26.0805,0.1,27.2695,0.0,26.0805,0.1,26.0545,0.1,26.0415,0.1,26.067501,0.1,27.1655,0.0,27.159,0.0,27.237,0.0,27.2305,0.0,27.263,0.0,27.463001,0.1,27.424002,0.1,27.463001,0.1,27.398,0.1,27.385,0.1,27.424002,0.1,27.463001,0.1,27.4825,0.1,26.067501,0.1,27.463001,0.1,26.061,0.1,27.437,0.0,27.463001,0.0,27.1285,0.0,27.174002,0.0,27.489,0.0,27.1935,0.0,27.206501,0.0,26.9465,0.0,27.187,0.0,27.1805,0.0,27.187,0.0,28.0175,0.0,28.05,0.0,28.043499,0.0,28.0175,0.0,28.024,0.0,28.036999,0.0,28.043499,0.0,28.043499,0.0,27.687,0.0,27.1805,0.0,27.187,0.0,27.706501,0.0,27.187,0.0,27.6935,0.0,27.6935,0.0,27.206501,0.0,27.187,0.0,27.574001,0.0,27.652,0.0,27.6805,0.0,27.439,0.0,27.4455,0.0,28.030499,0.0,27.187,0.0,27.174002,0.0,28.0565,0.0,27.425999,0.0,28.030499,0.0,27.4,0.0,27.4065,0.0,28.024,0.0,28.030499,0.0,28.043499,0.0,28.0565,0.0,27.661001,0.0,27.6805,0.0,27.544,0.0,27.674002,0.0,27.6415,0.0,27.635,0.0,26.889,0.0,27.2695,0.0
2024-06-03 19:00:00+00:00,28.189,0.0,28.182499,0.0,26.5805,0.0,28.1695,0.0,26.5805,0.0,26.5545,0.0,26.5415,0.0,26.567501,0.0,28.0655,0.0,28.059,0.0,28.137,0.0,28.130499,0.0,28.163,0.0,28.363,0.0,28.324001,0.0,28.363,0.0,28.298,0.0,28.285,0.0,28.324001,0.0,28.363,0.0,28.3825,0.0,26.567501,0.0,28.363,0.0,26.561,0.0,28.187,0.0,28.213001,0.0,27.728498,0.0,27.774,0.0,28.239,0.0,27.793499,0.0,27.8065,0.0,27.5465,0.0,27.786999,0.0,27.780499,0.0,27.786999,0.0,28.567501,0.0,28.6,0.0,28.5935,0.0,28.567501,0.0,28.574001,0.0,28.587,0.0,28.5935,0.0,28.5935,0.0,28.087,0.0,27.6805,0.0,27.687,0.0,28.1065,0.0,27.687,0.0,28.0935,0.0,28.0935,0.0,27.706501,0.0,27.687,0.0,27.924002,0.0,28.002,0.0,28.0805,0.0,27.989,0.0,27.9955,0.0,28.5805,0.0,27.786999,0.0,27.774,0.0,28.6065,0.0,27.976,0.0,28.5805,0.0,27.95,0.0,27.956501,0.0,28.574001,0.0,28.5805,0.0,28.5935,0.0,28.6065,0.0,28.061,0.0,28.0805,0.0,27.944,0.0,28.074001,0.0,28.0415,0.0,28.035,0.0,27.838999,0.0,28.1695,0.0
2024-06-03 20:00:00+00:00,28.239,0.0,28.2325,0.0,26.880499,0.0,28.219501,0.0,26.880499,0.0,26.8545,0.0,26.8415,0.0,26.8675,0.0,28.115501,0.0,28.109001,0.0,28.187,0.0,28.1805,0.0,28.213001,0.0,28.613,0.0,28.574001,0.0,28.613,0.0,28.548,0.0,28.535,0.0,28.574001,0.0,28.613,0.0,28.6325,0.0,26.8675,0.0,28.613,0.0,26.861,0.0,28.487,0.0,28.513,0.0,28.0285,0.0,28.074001,0.0,28.539,0.0,28.0935,0.0,28.1065,0.0,27.8465,0.0,28.087,0.0,28.0805,0.0,28.087,0.0,28.8675,0.0,28.9,0.0,28.8935,0.0,28.8675,0.0,28.874,0.0,28.887,0.0,28.8935,0.0,28.8935,0.0,28.337,0.0,28.030499,0.0,28.036999,0.0,28.3565,0.0,28.036999,0.0,28.3435,0.0,28.3435,0.0,28.0565,0.0,28.036999,0.0,28.124,0.0,28.202,0.0,28.280499,0.0,28.389,0.0,28.3955,0.0,28.880499,0.0,28.087,0.0,28.074001,0.0,28.9065,0.0,28.376,0.0,28.880499,0.0,28.35,0.0,28.3565,0.0,28.874,0.0,28.880499,0.0,28.8935,0.0,28.9065,0.0,28.311,0.0,28.3305,0.0,28.194,0.0,28.324001,0.0,28.2915,0.0,28.285,0.0,27.989,0.0,28.219501,0.0
2024-06-03 21:00:00+00:00,28.239,0.0,28.2325,0.0,27.2305,0.0,28.219501,0.0,27.2305,0.0,27.2045,0.0,27.1915,0.0,27.2175,0.0,28.115501,0.0,28.109001,0.0,28.187,0.0,28.1805,0.0,28.213001,0.0,28.563,0.0,28.524,0.0,28.563,0.0,28.498,0.0,28.484999,0.0,28.524,0.0,28.563,0.0,28.582499,0.0,27.2175,0.0,28.563,0.0,27.211,0.0,28.337,0.0,28.363,0.0,28.1785,0.0,28.224,0.0,28.389,0.0,28.2435,0.0,28.2565,0.0,27.9965,0.0,28.237,0.0,28.2305,0.0,28.237,0.0,28.7675,0.0,28.8,0.0,28.793499,0.0,28.7675,0.0,28.774,0.0,28.786999,0.0,28.793499,0.0,28.793499,0.0,28.187,0.0,27.9305,0.0,27.937,0.0,28.206501,0.0,27.937,0.0,28.1935,0.0,28.1935,0.0,27.956501,0.0,27.937,0.0,28.174002,0.0,28.252,0.0,28.130499,0.0,28.139,0.0,28.1455,0.0,28.780499,0.0,28.237,0.0,28.224,0.0,28.8065,0.0,28.126,0.0,28.780499,0.0,28.1,0.0,28.1065,0.0,28.774,0.0,28.780499,0.0,28.793499,0.0,28.8065,0.0,28.161001,0.0,28.1805,0.0,28.044,0.0,28.174002,0.0,28.1415,0.0,28.135,0.0,26.889,1.1,28.219501,0.0
2024-06-03 22:00:00+00:00,28.189,0.0,28.182499,0.0,27.1805,0.0,28.1695,0.0,27.1805,0.0,27.154501,0.0,27.1415,0.0,27.167501,0.0,28.0655,0.0,28.059,0.0,28.137,0.0,28.130499,0.0,28.163,0.0,28.363,0.0,28.324001,0.0,28.363,0.0,28.298,0.0,28.285,0.0,28.324001,0.0,28.363,0.0,28.3825,0.0,27.167501,0.0,28.363,0.0,27.161001,0.0,28.237,0.0,28.263,0.0,27.8785,0.0,27.924002,0.0,28.289,0.0,27.9435,0.0,27.956501,0.0,27.6965,0.0,27.937,0.0,27.9305,0.0,27.937,0.0,28.3675,0.0,28.4,0.0,28.3935,0.0,28.3675,0.0,28.374,0.0,28.387,0.0,28.3935,0.0,28.3935,0.0,27.887,0.0,26.9805,0.0,26.987,0.0,27.9065,0.0,26.987,0.0,27.8935,0.0,27.8935,0.0,27.0065,0.0,26.987,0.0,27.824001,0.0,27.902,0.0,27.530499,0.0,28.289,0.0,28.2955,0.0,28.380499,0.0,27.937,0.0,27.924002,0.0,28.4065,0.0,28.276,0.0,28.380499,0.0,28.25,0.0,28.2565,0.0,28.374,0.0,28.380499,0.0,28.3935,0.0,28.4065,0.0,27.861,0.0,27.880499,0.0,27.744,0.0,27.874,0.0,27.8415,0.0,27.835,0.0,27.989,0.0,28.1695,0.0
2024-06-03 23:00:00+00:00,27.639,0.0,27.6325,0.0,26.3305,0.0,27.619501,0.0,26.3305,0.0,26.3045,0.0,26.2915,0.0,26.317501,0.0,27.515501,0.0,27.509,0.0,27.587,0.0,27.5805,0.0,27.613,0.0,27.813,0.0,27.774,0.0,27.813,0.0,27.748,0.0,27.734999,0.0,27.774,0.0,27.813,0.0,27.832499,0.0,26.317501,0.0,27.813,0.0,26.311,0.0,27.786999,0.0,27.813,0.0,26.978498,0.0,27.024,0.0,27.838999,0.0,27.043499,0.0,27.0565,0.0,26.7965,0.0,27.036999,0.0,27.030499,0.0,27.036999,0.0,27.9675,0.0,28.0,0.0,27.9935,0.0,27.9675,0.0,27.974,0.0,27.987,0.0,27.9935,0.0,27.9935,0.0,27.786999,0.0,26.880499,0.0,26.887,0.0,27.8065,0.0,26.887,0.0,27.793499,0.0,27.793499,0.0,26.9065,0.0,26.887,0.0,27.674002,0.0,27.752,0.0,27.530499,0.0,27.838999,0.0,27.845499,0.0,27.9805,0.0,27.036999,0.0,27.024,0.0,28.0065,0.0,27.825998,0.0,27.9805,0.0,27.8,0.0,27.8065,0.0,27.974,0.0,27.9805,0.0,27.9935,0.0,28.0065,0.0,27.761,0.0,27.780499,0.0,27.644,0.0,27.774,0.0,27.741499,0.0,27.734999,0.0,27.439,0.0,27.619501,0.0
2024-06-04 00:00:00+00:00,26.239,0.0,26.2325,0.0,25.6805,0.0,26.219501,0.0,25.6805,0.0,25.654501,0.0,25.6415,0.0,25.667501,0.0,26.115501,0.0,26.109001,0.0,26.187,0.0,26.1805,0.0,26.213001,0.0,26.513,0.0,26.474,0.0,26.513,0.0,26.448,0.0,26.435,0.0,26.474,0.0,26.513,0.0,26.5325,0.0,25.667501,0.0,26.513,0.0,25.661001,0.0,26.637,0.0,26.663,0.0,26.328499,0.0,26.374,0.0,26.689,0.0,26.3935,0.0,26.4065,0.0,26.1465,0.0,26.387,0.0,26.380499,0.0,26.387,0.0,27.0175,0.0,27.05,0.0,27.043499,0.0,27.0175,0.0,27.024,0.0,27.036999,0.0,27.043499,0.0,27.043499,0.0,26.536999,0.0,26.030499,0.0,26.036999,0.0,26.5565,0.0,26.036999,0.0,26.543499,0.0,26.543499,0.0,26.0565,0.0,26.036999,0.0,26.274,0.0,26.352,0.0,26.3305,0.0,26.639,0.0,26.6455,0.0,27.030499,0.0,26.387,0.0,26.374,0.0,27.0565,0.0,26.626,0.0,27.030499,0.0,26.6,0.0,26.6065,0.0,27.024,0.0,27.030499,0.0,27.043499,0.0,27.0565,0.0,26.511,0.0,26.530499,0.0,26.394,0.0,26.524,0.0,26.491499,0.0,26.484999,0.0,26.439,0.0,26.219501,0.0
2024-06-04 01:00:00+00:00,23.588999,0.0,23.582499,0.0,23.280499,0.0,23.5695,0.0,23.280499,0.0,23.2545,0.0,23.241499,0.0,23.2675,0.0,23.4655,0.0,23.459,0.0,23.536999,0.0,23.530499,0.0,23.563,0.0,23.563,0.0,23.524,0.0,23.563,0.0,23.498,0.0,23.484999,0.0,23.524,0.0,23.563,0.0,23.582499,0.0,23.2675,0.0,23.563,0.0,23.261,0.0,23.637,0.0,23.663,0.0,23.4285,0.0,23.474,0.0,23.689,0.0,23.4935,0.0,23.5065,0.0,23.2465,0.0,23.487,0.0,23.4805,0.0,23.487,0.0,23.8675,0.0,23.9,0.0,23.8935,0.0,23.8675,0.0,23.874,0.0,23.887,0.0,23.8935,0.0,23.8935,0.0,23.837,0.0,23.2305,0.0,23.237,0.0,23.8565,0.0,23.237,0.0,23.8435,0.0,23.8435,0.0,23.2565,0.0,23.237,0.0,24.174002,0.0,24.252,0.0,23.780499,0.0,23.939,0.0,23.9455,0.0,23.880499,0.0,23.487,0.0,23.474,0.0,23.9065,0.0,23.925999,0.0,23.880499,0.0,23.9,0.0,23.9065,0.0,23.874,0.0,23.880499,0.0,23.8935,0.0,23.9065,0.0,23.811,0.0,23.8305,0.0,23.694,0.0,23.824001,0.0,23.7915,0.0,23.785,0.0,23.639,0.0,23.5695,0.0
2024-06-04 02:00:00+00:00,23.289,0.0,23.2825,0.0,22.7305,0.0,23.2695,0.0,22.7305,0.0,22.7045,0.0,22.6915,0.0,22.7175,0.0,23.1655,0.0,23.159,0.0,23.237,0.0,23.2305,0.0,23.263,0.0,23.163,0.0,23.124,0.0,23.163,0.0,23.098,0.0,23.085,0.0,23.124,0.0,23.163,0.0,23.182499,0.0,22.7175,0.0,23.163,0.0,22.711,0.0,23.137,0.0,23.163,0.0,22.8785,0.0,22.924002,0.0,23.189,0.0,22.9435,0.0,22.956501,0.0,22.6965,0.0,22.937,0.0,22.9305,0.0,22.937,0.0,23.5175,0.0,23.55,0.0,23.543499,0.0,23.5175,0.0,23.524,0.0,23.536999,0.0,23.543499,0.0,23.543499,0.0,23.587,0.0,23.2305,0.0,23.237,0.0,23.6065,0.0,23.237,0.0,23.5935,0.0,23.5935,0.0,23.2565,0.0,23.237,0.0,23.674002,0.0,23.752,0.0,23.530499,0.0,23.389,0.0,23.3955,0.0,23.530499,0.0,22.937,0.0,22.924002,0.0,23.5565,0.0,23.376,0.0,23.530499,0.0,23.35,0.0,23.3565,0.0,23.524,0.0,23.530499,0.0,23.543499,0.0,23.5565,0.0,23.561,0.0,23.5805,0.0,23.444,0.0,23.574001,0.0,23.5415,0.0,23.535,0.0,22.588999,0.0,23.2695,0.0
2024-06-04 03:00:00+00:00,22.889,0.0,22.8825,0.0,22.1805,0.0,22.869501,0.0,22.1805,0.0,22.154501,0.0,22.1415,0.0,22.167501,0.0,22.765501,0.0,22.759,0.0,22.837,0.0,22.8305,0.0,22.863,0.0,22.913,0.0,22.874,0.0,22.913,0.0,22.848,0.0,22.835,0.0,22.874,0.0,22.913,0.0,22.932499,0.0,22.167501,0.0,22.913,0.0,22.161001,0.0,22.887,0.0,22.913,0.0,22.4285,0.0,22.474,0.0,22.939,0.0,22.4935,0.0,22.5065,0.0,22.2465,0.0,22.487,0.0,22.4805,0.0,22.487,0.0,22.9675,0.0,23.0,0.0,22.9935,0.0,22.9675,0.0,22.974,0.0,22.987,0.0,22.9935,0.0,22.9935,0.0,22.987,0.0,22.380499,0.0,22.387,0.0,23.0065,0.0,22.387,0.0,22.9935,0.0,22.9935,0.0,22.4065,0.0,22.387,0.0,23.074001,0.0,23.152,0.0,22.6805,0.0,23.088999,0.0,23.095499,0.0,22.9805,0.0,22.487,0.0,22.474,0.0,23.0065,0.0,23.075998,0.0,22.9805,0.0,23.05,0.0,23.0565,0.0,22.974,0.0,22.9805,0.0,22.9935,0.0,23.0065,0.0,22.961,0.0,22.9805,0.0,22.844,0.0,22.974,0.0,22.9415,0.0,22.935,0.0,22.338999,0.0,22.869501,0.0
2024-06-04 04:00:00+00:00,22.739,0.0,22.7325,0.0,22.0805,0.0,22.719501,0.0,22.0805,0.0,22.0545,0.0,22.0415,0.0,22.067501,0.0,22.615501,0.0,22.609001,0.0,22.687,0.0,22.6805,0.0,22.713001,0.0,22.713001,0.0,22.674002,0.0,22.713001,0.0,22.648,0.0,22.635,0.0,22.674002,0.0,22.713001,0.0,22.7325,0.0,22.067501,0.0,22.713001,0.0,22.061,0.0,22.687,0.0,22.713001,0.0,22.078499,0.0,22.124,0.0,22.739,0.0,22.1435,0.0,22.1565,0.0,21.8965,0.0,22.137,0.0,22.130499,0.0,22.137,0.0,22.7175,0.0,22.75,0.0,22.7435,0.0,22.7175,0.0,22.724,0.0,22.737,0.0,22.7435,0.0,22.7435,0.0,22.687,0.0,21.7305,0.0,21.737,0.0,22.706501,0.0,21.737,0.0,22.6935,0.0,22.6935,0.0,21.7565,0.0,21.737,0.0,22.624,0.0,22.702,0.0,21.9805,0.0,22.789,0.0,22.7955,0.0,22.7305,0.0,22.137,0.0,22.124,0.0,22.7565,0.0,22.776,0.0,22.7305,0.0,22.75,0.0,22.7565,0.0,22.724,0.0,22.7305,0.0,22.7435,0.0,22.7565,0.0,22.661001,0.0,22.6805,0.0,22.544,0.0,22.674002,0.0,22.6415,0.0,22.635,0.0,22.439,0.0,22.719501,0.0
